enzymeID	genus	sum	sd	percentage_genus
CBM13	UBA2912	52	0.6076436202502	0.988781137098308
CBM13	UBA2943	1		0.0190150218672751
CBM13	UBA3282	2	0	0.0380300437345503
CBM13	UBA3789	28	0.439696865275764	0.532420612283704
CBM13	UBA4068	19	0	0.361285415478228
CBM13	UBA4372	1		0.0190150218672751
CBM13	UBA5893	1		0.0190150218672751
CBM13	UBA5920	1		0.0190150218672751
CBM13	UBA629	4	1.4142135623731	0.0760600874691006
CBM13	UBA636	1		0.0190150218672751
CBM13	UBA6857	29	0	0.551435634150979
CBM13	UBA6984	1		0.0190150218672751
CBM13	UBA7102	1		0.0190150218672751
CBM13	UBA737	3	0.707106781186548	0.0570450656018254
CBM13	UBA738	1		0.0190150218672751
CBM13	UBA7748	282	1.53694010096346	5.36223616657159
CBM13	Zag111	1		0.0190150218672751
CBM16	Agathobacter	2	0	1.36986301369863
CBM16	Bacillus	2	0	1.36986301369863
CBM16	Butyrivibrio	1		0.684931506849315
CBM16	CAG-1000	2	0	1.36986301369863
CBM16	CAG-103	5	0	3.42465753424658
CBM16	CAG-110	2	0	1.36986301369863
CBM16	CAG-170	4	0	2.73972602739726
CBM16	CAG-180	1		0.684931506849315
CBM16	CAG-194	1		0.684931506849315
CBM16	CAG-349	1		0.684931506849315
CBM16	CAG-390	1		0.684931506849315
CBM16	CAG-448	1		0.684931506849315
CBM16	CAG-488	1		0.684931506849315
CBM16	CAG-83	5	0	3.42465753424658
CBM16	CAG-841	7	0	4.79452054794521
CBM16	Clostridium_M	1		0.684931506849315
CBM16	Clostridium_Q	1		0.684931506849315
CBM16	DTU024	18	0	12.3287671232877
CBM16	Enterococcus	1		0.684931506849315
CBM16	Enterococcus_D	1		0.684931506849315
CBM16	ER4	3	0	2.05479452054795
CBM16	Eubacterium_A	1		0.684931506849315
CBM16	Eubacterium_E	1		0.684931506849315
CBM16	Eubacterium_I	1		0.684931506849315
CBM16	Faecalibacterium	2	0	1.36986301369863
CBM16	Intestinimonas	1		0.684931506849315
CBM16	PeH17	6	0	4.10958904109589
CBM16	Phascolarctobacterium_A	1		0.684931506849315
CBM16	Prevotella	1		0.684931506849315
CBM16	Ruminococcus_E	3	0	2.05479452054795
CBM16	Ruthenibacterium	18	0	12.3287671232877
CBM16	UBA1049	1		0.684931506849315
CBM16	UBA1081	1		0.684931506849315
CBM16	UBA1777	1		0.684931506849315
CBM16	UBA2856	1		0.684931506849315
CBM16	UBA2862	26	0	17.8082191780822
CBM16	UBA2943	14	0.277350098112615	9.58904109589041
CBM16	UBA3789	1		0.684931506849315
CBM16	UBA7102	3	0	2.05479452054795
CBM16	UBA7182	1		0.684931506849315
CBM16	UBA7703	1		0.684931506849315
CBM2	Acetatifactor	2	0	1.16959064327485
CBM2	Acetivibrio_A	1		0.584795321637427
CBM2	Agathobacter	4	0	2.33918128654971
CBM2	Anaerostipes	2		1.16959064327485
CBM2	Bifidobacterium	3	0	1.75438596491228
CBM2	Blautia	1		0.584795321637427
CBM2	Butyrivibrio_A	2	0	1.16959064327485
CBM2	CAG-115	5	0	2.92397660818713
CBM2	CAG-127	3	0	1.75438596491228
CBM2	CAG-145	1		0.584795321637427
CBM2	CAG-194	1		0.584795321637427
CBM2	CAG-269	3	0	1.75438596491228
CBM2	CAG-302	2	0	1.16959064327485
CBM2	CAG-510	1		0.584795321637427
CBM2	CAG-533	1		0.584795321637427
CBM2	CAG-603	1		0.584795321637427
CBM2	CAG-822	2	0	1.16959064327485
CBM2	CAG-95	7	0	4.09356725146199
CBM2	CAG-964	1		0.584795321637427
CBM2	Clostridium	1		0.584795321637427
CBM2	Clostridium_AI	68	1.58113883008419	39.766081871345
CBM2	Dorea	2	0	1.16959064327485
CBM2	Enterococcus_B	1		0.584795321637427
CBM2	Escherichia	3		1.75438596491228
CBM2	Eubacterium_E	2		1.16959064327485
CBM2	Eubacterium_F	24	0.736788397613007	14.0350877192982
CBM2	Eubacterium_H	2		1.16959064327485
CBM2	Eubacterium_Q	1		0.584795321637427
CBM2	Faecalicatena	3	0	1.75438596491228
CBM2	ISDg	2		1.16959064327485
CBM2	Lachnospira	1		0.584795321637427
CBM2	Marvinbryantia	1		0.584795321637427
CBM2	Prevotella	3	0	1.75438596491228
CBM2	Romboutsia	1		0.584795321637427
CBM2	Roseburia	2	0	1.16959064327485
CBM2	Ruminococcus	1		0.584795321637427
CBM2	Ruminococcus_A	1		0.584795321637427
CBM2	Stomatobaculum	1		0.584795321637427
CBM2	UBA2856	2	0	1.16959064327485
CBM2	UBA2882	4	0	2.33918128654971
CBM2	UBA3789	2	0	1.16959064327485
CBM20	Agathobacter	1		0.19723865877712
CBM20	Bacteroides	8	0	1.57790927021696
CBM20	Bacteroides_B	4	0	0.788954635108481
CBM20	Blautia_A	1		0.19723865877712
CBM20	C941	11	0	2.16962524654832
CBM20	CAG-194	1		0.19723865877712
CBM20	CAG-485	10	0	1.9723865877712
CBM20	CAG-83	2	0	0.394477317554241
CBM20	CAG-873	2	0	0.394477317554241
CBM20	Campylobacter	1		0.19723865877712
CBM20	Lactobacillus_B	1		0.19723865877712
CBM20	Lactobacillus_H	1		0.19723865877712
CBM20	Parabacteroides	20	0	3.94477317554241
CBM20	Prevotella	417	0.23656044504156	82.2485207100592
CBM20	RC9	6	0	1.18343195266272
CBM20	RF16	7	0	1.38067061143984
CBM20	Roseburia	4	0	0.788954635108481
CBM20	RUG369	1		0.19723865877712
CBM20	Ruminococcus_A	1		0.19723865877712
CBM20	Streptococcus	1		0.19723865877712
CBM20	UBA1232	3	0	0.591715976331361
CBM20	UBA1436	1		0.19723865877712
CBM20	UBA636	1		0.19723865877712
CBM20	UBA6398	1		0.19723865877712
CBM20	UBA7173	1		0.19723865877712
CBM21	CAG-302	1		1.72413793103448
CBM21	Clostridium	5	0	8.62068965517242
CBM21	Escherichia	1		1.72413793103448
CBM21	Eubacterium_R	2		3.44827586206897
CBM21	Ruminococcus_E	49	0.507519218922552	84.4827586206897
CBM22	Acetatifactor	2	0	1.35135135135135
CBM22	Acetivibrio_A	2	0	1.35135135135135
CBM22	Agathobacter	4	0	2.7027027027027
CBM22	Anaerostipes	1		0.675675675675676
CBM22	Blautia_A	1		0.675675675675676
CBM22	CAG-194	1		0.675675675675676
CBM22	CAG-273	2	0	1.35135135135135
CBM22	CAG-95	1		0.675675675675676
CBM22	Clostridium	1		0.675675675675676
CBM22	Clostridium_AI	2	0	1.35135135135135
CBM22	Clostridium_P	2		1.35135135135135
CBM22	Dorea	12	0.632455532033676	8.10810810810811
CBM22	Escherichia	1		0.675675675675676
CBM22	Eubacterium_E	2	0	1.35135135135135
CBM22	Eubacterium_F	45	0.392859452063192	30.4054054054054
CBM22	Faecalicatena	1		0.675675675675676
CBM22	Fibrobacter_A	1		0.675675675675676
CBM22	Firm-04	1		0.675675675675676
CBM22	HUN007	14	1.48323969741913	9.45945945945946
CBM22	ISDg	2		1.35135135135135
CBM22	Prevotella	1		0.675675675675676
CBM22	Pseudomonas	6	0	4.05405405405405
CBM22	Roseburia	1		0.675675675675676
CBM22	Ruminiclostridium_E	1		0.675675675675676
CBM22	Ruminococcus	1		0.675675675675676
CBM22	Ruminococcus_A	1		0.675675675675676
CBM22	Ruminococcus_C	8	0.516397779494322	5.40540540540541
CBM22	Ruminococcus_D	1		0.675675675675676
CBM22	Treponema_D	1		0.675675675675676
CBM22	UBA1049	1		0.675675675675676
CBM22	UBA1213	1		0.675675675675676
CBM22	UBA1394	25	0.624264272846798	16.8918918918919
CBM22	UBA738	2		1.35135135135135
CBM23	Agathobacter	5	0	9.25925925925926
CBM23	Anaerostipes	1		1.85185185185185
CBM23	Anaerovibrio	27	0	50
CBM23	CAG-302	1		1.85185185185185
CBM23	CAG-45	1		1.85185185185185
CBM23	CAG-590	1		1.85185185185185
CBM23	Clostridium_P	1		1.85185185185185
CBM23	COE1	1		1.85185185185185
CBM23	Coprococcus	1		1.85185185185185
CBM23	Dorea	1		1.85185185185185
CBM23	Oscillibacter	1		1.85185185185185
CBM23	Prevotella	1		1.85185185185185
CBM23	Roseburia	1		1.85185185185185
CBM23	Ruminococcus_C	6	0	11.1111111111111
CBM23	Selenomonas_C	5	0	9.25925925925926
CBM25	Anaerostipes	1		0.072463768115942
CBM25	Bifidobacterium	9	0	0.652173913043478
CBM25	Blautia_A	3	0	0.217391304347826
CBM25	Butyricicoccus_A	2		0.144927536231884
CBM25	C941	1		0.072463768115942
CBM25	CAG-103	1		0.072463768115942
CBM25	CAG-170	1		0.072463768115942
CBM25	CAG-245	133	0.478135513553986	9.63768115942029
CBM25	CAG-269	807	0.626218407647379	58.4782608695652
CBM25	CAG-273	180	0.495364706811672	13.0434782608696
CBM25	CAG-302	5	2.12132034355964	0.36231884057971
CBM25	CAG-452	135	0.391366891902132	9.78260869565217
CBM25	CAG-460	1		0.072463768115942
CBM25	CAG-492	15	0.924416277737175	1.08695652173913
CBM25	CAG-81	1		0.072463768115942
CBM25	CAG-822	1		0.072463768115942
CBM25	CAG-83	1		0.072463768115942
CBM25	Clostridium	6	0.447213595499958	0.434782608695652
CBM25	Clostridium_P	1		0.072463768115942
CBM25	Dorea	5	0.5	0.36231884057971
CBM25	Enterococcus	2		0.144927536231884
CBM25	Enterococcus_B	5	0.577350269189626	0.36231884057971
CBM25	ER4	1		0.072463768115942
CBM25	Escherichia	3	0	0.217391304347826
CBM25	Eubacterium_R	1		0.072463768115942
CBM25	Faecalibacterium	1		0.072463768115942
CBM25	Gemmiger	1		0.072463768115942
CBM25	Lactobacillus	16	0.65133894727893	1.15942028985507
CBM25	Lactobacillus_B	3	0	0.217391304347826
CBM25	Lactobacillus_H	10	0	0.72463768115942
CBM25	Mitsuokella	1		0.072463768115942
CBM25	Parabacteroides	1		0.072463768115942
CBM25	Prevotella	5	0	0.36231884057971
CBM25	Romboutsia	4	0	0.289855072463768
CBM25	Ruminococcus_E	5	0.5	0.36231884057971
CBM25	Tyzzerella	1		0.072463768115942
CBM25	UBA1206	1		0.072463768115942
CBM25	UBA3789	10	0.333333333333333	0.72463768115942
CBM26	Agathobacter	1		0.160513643659711
CBM26	Agathobaculum	1		0.160513643659711
CBM26	Bifidobacterium	46	0.297101757186175	7.38362760834671
CBM26	C941	9	0	1.4446227929374
CBM26	CAG-110	3	0	0.481540930979133
CBM26	CAG-145	1		0.160513643659711
CBM26	CAG-269	2	0	0.321027287319422
CBM26	CAG-273	1		0.160513643659711
CBM26	CAG-302	3	0	0.481540930979133
CBM26	CAG-41	1		0.160513643659711
CBM26	CAG-485	26	0	4.17335473515249
CBM26	CAG-822	1		0.160513643659711
CBM26	CAG-826	1		0.160513643659711
CBM26	CAG-873	2	0	0.321027287319422
CBM26	CAG-95	1		0.160513643659711
CBM26	CAG-964	36	0.58309518948453	5.7784911717496
CBM26	Clostridium	21	0.514495755427527	3.37078651685393
CBM26	Clostridium_AI	1		0.160513643659711
CBM26	Clostridium_P	1		0.160513643659711
CBM26	Dialister	1		0.160513643659711
CBM26	Duncaniella	1		0.160513643659711
CBM26	Eubacterium_F	4		0.642054574638844
CBM26	Eubacterium_R	1		0.160513643659711
CBM26	Faecalibacterium	1		0.160513643659711
CBM26	Flavonifractor	1		0.160513643659711
CBM26	Kurthia	1		0.160513643659711
CBM26	Lactobacillus	2	0	0.321027287319422
CBM26	Lactobacillus_B	1		0.160513643659711
CBM26	Lactobacillus_H	3	0.707106781186548	0.481540930979133
CBM26	Megasphaera	1		0.160513643659711
CBM26	Prevotella	45	0.150755672288882	7.223113964687
CBM26	Pseudoscardovia	10	0	1.60513643659711
CBM26	RC9	12	0	1.92616372391653
CBM26	RF16	8	0.377964473009227	1.28410914927769
CBM26	Romboutsia	7	0	1.12359550561798
CBM26	Roseburia	1		0.160513643659711
CBM26	Ruminococcus_C	1		0.160513643659711
CBM26	Ruminococcus_E	311	0.623467106535973	49.9197431781701
CBM26	UBA1417	1		0.160513643659711
CBM26	UBA2856	1		0.160513643659711
CBM26	UBA7173	51	0.480782908219932	8.18619582664527
CBM27	Agathobacter	4	0.577350269189626	40
CBM27	Clostridium_AI	1		10
CBM27	COE1	1		10
CBM27	Romboutsia	1		10
CBM27	Ruminococcus_D	1		10
CBM27	Selenomonas_C	1		10
CBM27	Stomatobaculum	1		10
CBM3	CAG-273	1		5.26315789473684
CBM3	CAG-302	1		5.26315789473684
CBM3	CAG-83	1		5.26315789473684
CBM3	Clostridium_AI	7	0	36.8421052631579
CBM3	Clostridium_P	1		5.26315789473684
CBM3	HUN007	3	0	15.7894736842105
CBM3	Ruminococcus	1		5.26315789473684
CBM3	Ruminococcus_C	4	0.577350269189626	21.0526315789474
CBM30	Ruminococcus_C	2	0	100
CBM32	Agathobacter	7	0.408248290463863	0.29251984956122
CBM32	Akkermansia	4	0	0.167154199749269
CBM32	Alistipes	33	0	1.37902214793147
CBM32	Anaerostipes	2	0	0.0835770998746344
CBM32	Anaerovibrio	1		0.0417885499373172
CBM32	Bacillus_A	1		0.0417885499373172
CBM32	Bacteroides	128	1.36621726124237	5.3489343919766
CBM32	Bacteroides_B	7	0.894427190999916	0.29251984956122
CBM32	Bifidobacterium	1		0.0417885499373172
CBM32	Blautia_A	25	0.467562529096076	1.04471374843293
CBM32	Butyricicoccus_A	1		0.0417885499373172
CBM32	Butyricimonas	2	0	0.0835770998746344
CBM32	C941	24	0	1.00292519849561
CBM32	CAG-110	20	0.392952623996688	0.835770998746344
CBM32	CAG-145	1		0.0417885499373172
CBM32	CAG-170	17	0.351865775274498	0.710405348934392
CBM32	CAG-245	1		0.0417885499373172
CBM32	CAG-269	3	0	0.125365649811952
CBM32	CAG-302	4	0	0.167154199749269
CBM32	CAG-390	2	0	0.0835770998746344
CBM32	CAG-41	13	0.674948557710553	0.543251149185123
CBM32	CAG-448	9	0.957427107756338	0.376096949435855
CBM32	CAG-45	1		0.0417885499373172
CBM32	CAG-485	92	0.451046427210346	3.84454659423318
CBM32	CAG-488	1		0.0417885499373172
CBM32	CAG-536	1		0.0417885499373172
CBM32	CAG-56	81	1.16354228335772	3.38487254492269
CBM32	CAG-83	3	0	0.125365649811952
CBM32	CAG-873	9	0	0.376096949435855
CBM32	CAG-882	1		0.0417885499373172
CBM32	CAG-964	1		0.0417885499373172
CBM32	Catenibacterium	17	0.25	0.710405348934392
CBM32	Cloacibacillus	2	0	0.0835770998746344
CBM32	Clostridium	78	1.15421115478517	3.25950689511074
CBM32	Clostridium_AI	10	0	0.417885499373172
CBM32	Clostridium_L	2	0	0.0835770998746344
CBM32	Clostridium_M	27	1.4978617237882	1.12829084830756
CBM32	Clostridium_P	73	1.55813278566937	3.05056414542415
CBM32	Clostridium_Q	1		0.0417885499373172
CBM32	COE1	1		0.0417885499373172
CBM32	Collinsella	5	0.5	0.208942749686586
CBM32	Corynebacterium	1		0.0417885499373172
CBM32	Desulfovibrio	1		0.0417885499373172
CBM32	Dorea	25	1.25137287246211	1.04471374843293
CBM32	DTU024	2	0	0.0835770998746344
CBM32	DTU078	1		0.0417885499373172
CBM32	Eisenbergiella	8	1.52752523165195	0.334308399498537
CBM32	Enterococcus_B	16	0	0.668616798997075
CBM32	ER4	3	0	0.125365649811952
CBM32	Erysipelatoclostridium	27	0.768533196975772	1.12829084830756
CBM32	Escherichia	2	0	0.0835770998746344
CBM32	Eubacterium_E	4	0	0.167154199749269
CBM32	Eubacterium_G	1		0.0417885499373172
CBM32	Eubacterium_H	7	0	0.29251984956122
CBM32	Eubacterium_R	1		0.0417885499373172
CBM32	F23-B02	1		0.0417885499373172
CBM32	Faecalibacterium	11	0	0.459674049310489
CBM32	Faecalicatena	54	0.673024273316994	2.25658169661513
CBM32	Flavonifractor	3	0	0.125365649811952
CBM32	Gemmiger	15	0	0.626828249059758
CBM32	Herbinix	1		0.0417885499373172
CBM32	Holdemanella	4	0	0.167154199749269
CBM32	Intestinimonas	3	0	0.125365649811952
CBM32	Kandleria	3	0	0.125365649811952
CBM32	Kineothrix	1		0.0417885499373172
CBM32	Lachnospira	2	0	0.0835770998746344
CBM32	Lactobacillus	15	0.267261241912424	0.626828249059758
CBM32	Lactobacillus_H	4	0.577350269189626	0.167154199749269
CBM32	Lawsonibacter	1		0.0417885499373172
CBM32	Lysinibacillus	2		0.0835770998746344
CBM32	Marvinbryantia	14	1.03509833901353	0.585039699122441
CBM32	Odoribacter	9	0.487950036474267	0.376096949435855
CBM32	Olsenella_B	8	0.377964473009227	0.334308399498537
CBM32	Olsenella_C	1		0.0417885499373172
CBM32	Oscillibacter	3	0	0.125365649811952
CBM32	Parabacteroides	37	0.716231117019509	1.54617634768074
CBM32	Pauljensenia	6	0.447213595499958	0.250731299623903
CBM32	PeH17	4	0	0.167154199749269
CBM32	Phascolarctobacterium_A	1		0.0417885499373172
CBM32	Prevotella	754	0.439260637020461	31.5085666527372
CBM32	Pseudoflavonifractor	4	0	0.167154199749269
CBM32	Pseudoscardovia	2		0.0835770998746344
CBM32	RC9	235	0.0653720450460614	9.82030923526954
CBM32	RF16	26	0.704792186494566	1.08650229837025
CBM32	Romboutsia	11	0.316227766016838	0.459674049310489
CBM32	Roseburia	5	1.15470053837925	0.208942749686586
CBM32	Ruminococcus	2	0	0.0835770998746344
CBM32	Ruminococcus_A	8	1.15470053837925	0.334308399498537
CBM32	Ruminococcus_D	1		0.0417885499373172
CBM32	Ruminococcus_E	151	1.72135070384104	6.31007104053489
CBM32	Solobacterium	1		0.0417885499373172
CBM32	Streptococcus	1		0.0417885499373172
CBM32	Succinivibrio	1		0.0417885499373172
CBM32	Terrisporobacter	2	0	0.0835770998746344
CBM32	TF01-11	1		0.0417885499373172
CBM32	Trueperella	1		0.0417885499373172
CBM32	Tyzzerella	2		0.0835770998746344
CBM32	UBA1067	3	0	0.125365649811952
CBM32	UBA1206	3	0	0.125365649811952
CBM32	UBA1213	1		0.0417885499373172
CBM32	UBA1417	4		0.167154199749269
CBM32	UBA1738	1		0.0417885499373172
CBM32	UBA1777	3	0	0.125365649811952
CBM32	UBA2813	1		0.0417885499373172
CBM32	UBA2856	28	0.987096233585649	1.17007939824488
CBM32	UBA2862	13	0.288675134594813	0.543251149185123
CBM32	UBA2882	1		0.0417885499373172
CBM32	UBA2931	1		0.0417885499373172
CBM32	UBA2943	7	0	0.29251984956122
CBM32	UBA3789	8	0	0.334308399498537
CBM32	UBA4372	17	0.351865775274498	0.710405348934392
CBM32	UBA5905	26	1.17378779077727	1.08650229837025
CBM32	UBA6398	7	0	0.29251984956122
CBM32	UBA6857	35	0	1.4625992478061
CBM32	UBA7102	1		0.0417885499373172
CBM32	UBA7173	8	0.516397779494322	0.334308399498537
CBM32	UBA7597	1		0.0417885499373172
CBM32	Victivallis	1		0.0417885499373172
CBM32	Zag111	1		0.0417885499373172
CBM34	Acetatifactor	5	0	1.20192307692308
CBM34	Acutalibacter	3	0	0.721153846153846
CBM34	Agathobacter	13	0.288675134594813	3.125
CBM34	Anaerostipes	4	0	0.961538461538461
CBM34	Blautia	3	0	0.721153846153846
CBM34	Blautia_A	37	0	8.89423076923077
CBM34	CAG-1000	1		0.240384615384615
CBM34	CAG-103	2	0	0.480769230769231
CBM34	CAG-110	10	0	2.40384615384615
CBM34	CAG-170	3	0	0.721153846153846
CBM34	CAG-177	1		0.240384615384615
CBM34	CAG-194	1		0.240384615384615
CBM34	CAG-45	1		0.240384615384615
CBM34	CAG-533	1		0.240384615384615
CBM34	CAG-83	9	0	2.16346153846154
CBM34	CAG-841	2	0	0.480769230769231
CBM34	CAG-95	1		0.240384615384615
CBM34	CAG-964	2	0	0.480769230769231
CBM34	Clostridium	5	0	1.20192307692308
CBM34	Clostridium_M	3	0	0.721153846153846
CBM34	Clostridium_P	4	0	0.961538461538461
CBM34	Clostridium_Q	1		0.240384615384615
CBM34	COE1	3	0	0.721153846153846
CBM34	Dorea	19	0.235702260395516	4.56730769230769
CBM34	DTU024	7	0	1.68269230769231
CBM34	Eisenbergiella	3	0	0.721153846153846
CBM34	Enterococcus	2	0	0.480769230769231
CBM34	Enterococcus_B	5	0	1.20192307692308
CBM34	Enterococcus_E	2	0	0.480769230769231
CBM34	ER4	3	0	0.721153846153846
CBM34	Escherichia	5	0	1.20192307692308
CBM34	Eubacterium_E	6	0	1.44230769230769
CBM34	Eubacterium_F	1		0.240384615384615
CBM34	Eubacterium_H	22	0	5.28846153846154
CBM34	Eubacterium_Q	1		0.240384615384615
CBM34	F23-B02	2	0	0.480769230769231
CBM34	Faecalibacterium	2	0	0.480769230769231
CBM34	Faecalicatena	4	0	0.961538461538461
CBM34	Intestinimonas	1		0.240384615384615
CBM34	Lachnobacterium	1		0.240384615384615
CBM34	Lachnospira	2	0	0.480769230769231
CBM34	Lactobacillus	100	0	24.0384615384615
CBM34	Lactobacillus_B	6	0	1.44230769230769
CBM34	Marvinbryantia	4	0	0.961538461538461
CBM34	Megasphaera	1		0.240384615384615
CBM34	Mitsuokella	6	0	1.44230769230769
CBM34	Mogibacterium	1		0.240384615384615
CBM34	Oscillibacter	1		0.240384615384615
CBM34	Prevotella	4	0	0.961538461538461
CBM34	RC9	1		0.240384615384615
CBM34	Romboutsia	5	0	1.20192307692308
CBM34	Roseburia	7	0	1.68269230769231
CBM34	Ruminococcus_A	6	0	1.44230769230769
CBM34	Ruminococcus_E	4	0	0.961538461538461
CBM34	Sellimonas	1		0.240384615384615
CBM34	Stomatobaculum	2	0	0.480769230769231
CBM34	Succiniclasticum	1		0.240384615384615
CBM34	Succinivibrio	2	0	0.480769230769231
CBM34	Tener-01	1		0.240384615384615
CBM34	Treponema_D	5	0	1.20192307692308
CBM34	UBA1049	2	0	0.480769230769231
CBM34	UBA1066	1		0.240384615384615
CBM34	UBA1191	2	0	0.480769230769231
CBM34	UBA1206	1		0.240384615384615
CBM34	UBA1258	1		0.240384615384615
CBM34	UBA1417	1		0.240384615384615
CBM34	UBA1777	4	0	0.961538461538461
CBM34	UBA2727	1		0.240384615384615
CBM34	UBA2856	4	0	0.961538461538461
CBM34	UBA2862	12	0.301511344577764	2.88461538461538
CBM34	UBA2943	9	0	2.16346153846154
CBM34	UBA5920	8	0	1.92307692307692
CBM34	UBA629	1		0.240384615384615
CBM34	UBA7102	4	0	0.961538461538461
CBM34	UBA738	2	0	0.480769230769231
CBM34	UBA7642	1		0.240384615384615
CBM34	UBA7748	1		0.240384615384615
CBM35	Acetatifactor	1		0.132802124833997
CBM35	Angelakisella	1		0.132802124833997
CBM35	Bacteroides	43	0.218084789955091	5.71049136786189
CBM35	Bacteroides_B	1		0.132802124833997
CBM35	C941	5	0	0.664010624169987
CBM35	CAG-110	1		0.132802124833997
CBM35	CAG-177	87	0	11.5537848605578
CBM35	CAG-180	52	0.197948663722157	6.90571049136786
CBM35	CAG-269	1		0.132802124833997
CBM35	CAG-485	55	0.774084200333755	7.30411686586986
CBM35	CAG-510	1		0.132802124833997
CBM35	CAG-841	1		0.132802124833997
CBM35	CAG-873	34	0	4.51527224435591
CBM35	Campylobacter	1		0.132802124833997
CBM35	Clostridium	1		0.132802124833997
CBM35	Dorea	15	0	1.99203187250996
CBM35	Duncaniella	35	0	4.64807436918991
CBM35	ER4	1		0.132802124833997
CBM35	Escherichia	2	0	0.265604249667995
CBM35	Eubacterium_R	8	0	1.06241699867198
CBM35	Faecalicatena	1		0.132802124833997
CBM35	HUN007	1		0.132802124833997
CBM35	K10	1		0.132802124833997
CBM35	Lactobacillus_H	2	0	0.265604249667995
CBM35	Lawsonibacter	1		0.132802124833997
CBM35	Massilioclostridium	5	0	0.664010624169987
CBM35	Methanomethylophilus	1		0.132802124833997
CBM35	Prevotella	209	0	27.7556440903054
CBM35	RC9	50	0	6.64010624169987
CBM35	RF16	1		0.132802124833997
CBM35	Roseburia	1		0.132802124833997
CBM35	Ruminococcus_C	7	0	0.929614873837981
CBM35	Ruminococcus_E	7	0	0.929614873837981
CBM35	Ruthenibacterium	2	0	0.265604249667995
CBM35	Stomatobaculum	2	0	0.265604249667995
CBM35	UBA1394	24	0.410391340834062	3.18725099601594
CBM35	UBA1777	1		0.132802124833997
CBM35	UBA2912	2	0	0.265604249667995
CBM35	UBA4334	7	0	0.929614873837981
CBM35	UBA4372	6	0	0.796812749003984
CBM35	UBA6398	40	0	5.31208499335989
CBM35	UBA6857	27	0	3.58565737051793
CBM35	UBA7173	9	0	1.19521912350598
CBM36	Anaerostipes	1		6.66666666666667
CBM36	Blautia_A	1		6.66666666666667
CBM36	Clostridium_AI	1		6.66666666666667
CBM36	COE1	2	0	13.3333333333333
CBM36	Dorea	1		6.66666666666667
CBM36	Eubacterium_F	4	0	26.6666666666667
CBM36	Fibrobacter_A	1		6.66666666666667
CBM36	Prevotella	3	0	20
CBM36	UBA3282	1		6.66666666666667
CBM37	CAG-115	5	2.12132034355964	71.4285714285714
CBM37	CAG-83	1		14.2857142857143
CBM37	Ruminiclostridium_E	1		14.2857142857143
CBM38	Bifidobacterium	1		0.50251256281407
CBM38	CAG-170	1		0.50251256281407
CBM38	CAG-177	5	0.707106781186548	2.51256281407035
CBM38	CAG-390	1		0.50251256281407
CBM38	CAG-448	3	0.707106781186548	1.50753768844221
CBM38	CAG-460	1		0.50251256281407
CBM38	CAG-83	2	0	1.00502512562814
CBM38	CAG-841	2	0	1.00502512562814
