enzymeID	species	sum	sd	percentage_species
AA6	Psychrobacter pasteurii	1		0.134952766531714
AA6	Pyramidobacter sp002007215	7	0	0.944669365721997
AA6	RC9 sp000433355	2	0	0.269905533063428
AA6	RC9 sp000434935	1		0.134952766531714
AA6	Romboutsia timonensis	3	0	0.404858299595142
AA6	Roseburia inulinivorans	2	0	0.269905533063428
AA6	RUG013 sp001486445	5	0	0.67476383265857
AA6	RUG114 sp900315615	1		0.134952766531714
AA6	Ruminiclostridium_C sp000435295	2	0	0.269905533063428
AA6	Ruminiclostridium_E siraeum	1		0.134952766531714
AA6	Ruminococcus_A sp002361775	1		0.134952766531714
AA6	Ruminococcus_C sp000433635	1		0.134952766531714
AA6	Ruminococcus_D bicirculans	2	0	0.269905533063428
AA6	Ruminococcus_E bromii_A	2	0	0.269905533063428
AA6	Ruminococcus_E bromii_B	9	0	1.21457489878543
AA6	Ruminococcus_E sp002491825	1		0.134952766531714
AA6	Ruminococcus_E sp003521625	1		0.134952766531714
AA6	Ruminococcus_E sp900315605	1		0.134952766531714
AA6	Ruminococcus_F champanellensis	1		0.134952766531714
AA6	Ruthenibacterium lactatiformans	2	0	0.269905533063428
AA6	Senegalimassilia anaerobia	1		0.134952766531714
AA6	Slackia heliotrinireducens	7	0	0.944669365721997
AA6	Spiro-01 sp001604265	20	0	2.69905533063428
AA6	UBA11524 sp000437595	1		0.134952766531714
AA6	UBA1206 sp000433115	1		0.134952766531714
AA6	UBA1777 sp003150355	1		0.134952766531714
AA6	UBA1777 sp900320465	1		0.134952766531714
AA6	UBA2727 sp900315505	1		0.134952766531714
AA6	UBA2862 sp900317565	36	0.336010752516124	4.8582995951417
AA6	UBA4716 sp002438865	1		0.134952766531714
AA6	UBA5920 sp002406055	2	0	0.269905533063428
AA6	UBA629 sp900316625	1		0.134952766531714
AA6	UBA644 sp002299265	1		0.134952766531714
AA6	UBA738 sp003522945	1		0.134952766531714
AA6	UCG-010 sp003150115	1		0.134952766531714
AA6	Victivallis sp002998355	2		0.269905533063428
AA6	Victivallis vadensis	1		0.134952766531714
AA6		2	0	0.269905533063428
AA7	992a sp001940245	19	0.235702260395516	0.80033698399326
AA7	Agathobacter sp000434275	1		0.04212299915754
AA7	Anaerosporobacter mobilis	1		0.04212299915754
AA7	Anaerovibrio lipolyticus	12	0	0.50547598989048
AA7	Anaerovibrio sp002100115	50	0	2.106149957877
AA7	Angelakisella sp003453215	1		0.04212299915754
AA7	Bacillus subtilis	4	0	0.16849199663016
AA7	Blautia_A massiliensis	100	0.245760204758551	4.212299915754
AA7	Blautia_A obeum	2	0	0.08424599831508
AA7	Blautia_A sp000285855	1		0.04212299915754
AA7	Blautia_A sp900066165	1		0.04212299915754
AA7	Blautia_A sp900066205	70	0.120385853085769	2.9486099410278
AA7	Blautia_A sp900066355	1		0.04212299915754
AA7	Blautia_A sp900066505	1		0.04212299915754
AA7	Blautia_A wexlerae	13	0	0.54759898904802
AA7	Butyricicoccus pullicaecorum	3	0	0.12636899747262
AA7	CAG-1000 sp000436975	1		0.04212299915754
AA7	CAG-103 sp000432375	148	0.380464303739199	6.23420387531592
AA7	CAG-103 sp900316745	11	0.517549169506766	0.46335299073294
AA7	CAG-103 sp900317855	69	0.463469593242823	2.90648694187026
AA7	CAG-110 sp000434635	1		0.04212299915754
AA7	CAG-110 sp002362145	5	0	0.2106149957877
AA7	CAG-110 sp002437585	7	0	0.29486099410278
AA7	CAG-110 sp002493965	1		0.04212299915754
AA7	CAG-170 sp000432135	2		0.08424599831508
AA7	CAG-170 sp000436735	3	0.707106781186548	0.12636899747262
AA7	CAG-170 sp002404795	4	0.577350269189626	0.16849199663016
AA7	CAG-170 sp003516765	1		0.04212299915754
AA7	CAG-177 sp003514385	1		0.04212299915754
AA7	CAG-180 sp002490425	1		0.04212299915754
AA7	CAG-180 sp002490525	42	0	1.76916596461668
AA7	CAG-196 sp002102975	1		0.04212299915754
AA7	CAG-272 sp000433515	2	0	0.08424599831508
AA7	CAG-273 sp003507395	2	0	0.08424599831508
AA7	CAG-390 sp003523225	1		0.04212299915754
AA7	CAG-45 sp002299665	1		0.04212299915754
AA7	CAG-45 sp900315735	1		0.04212299915754
AA7	CAG-484 sp900321895	1		0.04212299915754
AA7	CAG-488 sp000434055	1		0.04212299915754
AA7	CAG-521 sp000437635	1		0.04212299915754
AA7	CAG-533 sp000434495	1		0.04212299915754
AA7	CAG-724 sp003524145	2	0	0.08424599831508
AA7	CAG-81 sp000435795	1		0.04212299915754
AA7	CAG-83 sp000431575	1		0.04212299915754
AA7	CAG-83 sp001916855	1		0.04212299915754
AA7	CAG-83 sp003487665	1		0.04212299915754
AA7	CAG-83 sp003539495	4	0.577350269189626	0.16849199663016
AA7	CAG-83 sp900313295	2	0	0.08424599831508
AA7	CAG-914 sp000437895	4	0	0.16849199663016
AA7	Clostridium baratii	5		0.2106149957877
AA7	Clostridium celatum	4		0.16849199663016
AA7	Clostridium disporicum	13	1.14017542509914	0.54759898904802
AA7	Clostridium nigeriense	1		0.04212299915754
AA7	Clostridium saudiense	4	0.577350269189626	0.16849199663016
AA7	Clostridium sp000435835	129	0.378079776389887	5.43386689132266
AA7	Clostridium thermobutyricum	2		0.08424599831508
AA7	Clostridium_AI sp002297865	1		0.04212299915754
AA7	Clostridium_M clostridioforme	2	0	0.08424599831508
AA7	Clostridium_M sp000155435	6	0	0.25273799494524
AA7	Clostridium_P perfringens	38	0.616964473280531	1.60067396798652
AA7	Comamonas kerstersii	38	1.03572548135463	1.60067396798652
AA7	Coprococcus_A catus	75	0	3.1592249368155
AA7	Coprococcus_B comes	2	0	0.08424599831508
AA7	Corynebacterium glutamicum	3	0	0.12636899747262
AA7	Corynebacterium stationis	33	0	1.39005897219882
AA7	Corynebacterium variabile	1		0.04212299915754
AA7	Corynebacterium xerosis	82	0.312636493700963	3.45408593091828
AA7	Dietzia maris	3	0.707106781186548	0.12636899747262
AA7	Dietzia sp002441635	15	0.707106781186548	0.6318449873631
AA7	Dorea formicigenerans	10	0	0.4212299915754
AA7	Dorea longicatena	119	0.0920574617898323	5.01263689974726
AA7	Dorea longicatena_B	2	0	0.08424599831508
AA7	Dorea scindens	6	0	0.25273799494524
AA7	Dorea sp000433215	9	0	0.37910699241786
AA7	Enterococcus_B hirae	1		0.04212299915754
AA7	ER4 sp000765235	1		0.04212299915754
AA7	ER4 sp002405995	1		0.04212299915754
AA7	ER4 sp003522105	1		0.04212299915754
AA7	ER4 sp900317525	4	0	0.16849199663016
AA7	Escherichia coli	3	0	0.12636899747262
AA7	Escherichia coli_D	2	0	0.08424599831508
AA7	Escherichia dysenteriae	3	0	0.12636899747262
AA7	Escherichia flexneri	105	0	4.4229149115417
AA7	Eubacterium_E hallii	40	0.160128153805087	1.6849199663016
AA7	Eubacterium_E hallii_A	58	0.132453235706504	2.44313395113732
AA7	Eubacterium_F sp003491505	1		0.04212299915754
AA7	Eubacterium_Q sp900314445	1		0.04212299915754
AA7	F23-B02 sp000431075	2	0	0.08424599831508
AA7	F23-B02 sp001916715	3	0.707106781186548	0.12636899747262
AA7	F23-B02 sp002314685	1		0.04212299915754
AA7	F23-B02 sp002472405	79	0	3.32771693344566
AA7	Faecalibacterium prausnitzii_D	1		0.04212299915754
AA7	Faecalibacterium sp002160895	2	0	0.08424599831508
AA7	Faecalibacterium sp002160915	1		0.04212299915754
AA7	Faecalicatena faecis	2	0	0.08424599831508
AA7	Faecalicatena orotica	6	0	0.25273799494524
AA7	Faecalicatena sp900066545	1		0.04212299915754
AA7	Flavonifractor sp002159175	2	0	0.08424599831508
AA7	Fusicatenibacter saccharivorans	86	0	3.62257792754844
AA7	Gemmiger sp003476825	1		0.04212299915754
AA7	Intestinimonas butyriciproducens	17	0.25	0.71609098567818
AA7	Intestinimonas massiliensis	12	0.301511344577764	0.50547598989048
AA7	KLE1615 sp900066985	2	0	0.08424599831508
AA7	Kurthia sp002418445	1		0.04212299915754
AA7	Lactobacillus johnsonii	2	0	0.08424599831508
AA7	Lactobacillus_B salivarius	1		0.04212299915754
AA7	Lactobacillus_H reuteri	2	0	0.08424599831508
AA7	Lawsonibacter sp000177015	2	0	0.08424599831508
AA7	Lawsonibacter sp002160305	1		0.04212299915754
AA7	Marseille-P3106 sp900169975	3	0	0.12636899747262
AA7	Marvinbryantia sp900066075	3	0.707106781186548	0.12636899747262
AA7	Negativibacillus massiliensis	1		0.04212299915754
AA7	OEMS01 sp900199405	8	0	0.33698399326032
AA7	Olsenella_C umbonata	1		0.04212299915754
AA7	Oscillibacter sp001916835	4	0	0.16849199663016
AA7	Oscillibacter sp900066435	53	0	2.23251895534962
AA7	Oscillibacter sp900115635	1		0.04212299915754
AA7	PeH17 sp000435055	1		0.04212299915754
AA7	Prevotella copri	1		0.04212299915754
AA7	Prevotella sp000434515	1		0.04212299915754
AA7	Prevotella sp000434975	1		0.04212299915754
AA7	Prevotella sp000834015	2	0	0.08424599831508
AA7	Prevotella sp002251295	1		0.04212299915754
AA7	Prevotella sp002251365	2	0	0.08424599831508
AA7	Prevotella sp002251435	1		0.04212299915754
AA7	Prevotella sp002299275	1		0.04212299915754
AA7	Prevotella sp002300055	2		0.08424599831508
AA7	Pseudoflavonifractor capillosus	1		0.04212299915754
AA7	Pseudomonas aeruginosa	6	0	0.25273799494524
AA7	Pseudoramibacter sp002396065	3	0	0.12636899747262
AA7	Romboutsia timonensis	28	0.730296743340221	1.17944397641112
AA7	Roseburia sp001940165	1		0.04212299915754
AA7	RUG013 sp001486445	11	0	0.46335299073294
AA7	Ruminiclostridium_C sp000435295	20	0	0.8424599831508
AA7	Ruminococcus_A sp002361775	1		0.04212299915754
AA7	Ruminococcus_A sp003011855	107	0	4.50716090985678
AA7	Ruminococcus_E bromii_B	1		0.04212299915754
AA7	Ruminococcus_E sp002491825	1		0.04212299915754
AA7	Ruminococcus_E sp003521625	2	0	0.08424599831508
AA7	Ruminococcus_E sp900100595	1		0.04212299915754
AA7	Ruminococcus_E sp900317875	1		0.04212299915754
AA7	Ruthenibacterium lactatiformans	10	0	0.4212299915754
AA7	Selenomonas_C bovis	3	0	0.12636899747262
AA7	Selenomonas_C sp900318215	1		0.04212299915754
AA7	Succinivibrio sp003456415	13	0	0.54759898904802
AA7	Terrisporobacter othiniensis	36	0	1.51642796967144
AA7	Turicibacter sp001543345	51	0	2.14827295703454
AA7	UBA11524 sp000437595	3	0	0.12636899747262
AA7	UBA1417 sp003531055	1		0.04212299915754
AA7	UBA1436 sp002329395	4	0	0.16849199663016
AA7	UBA1685 sp002320595	4	0	0.16849199663016
AA7	UBA1777 sp002320035	76	0.401628387076115	3.20134793597304
AA7	UBA1777 sp002431965	1		0.04212299915754
AA7	UBA1777 sp002493305	3	0	0.12636899747262
AA7	UBA1777 sp003150355	139	0.316635538934165	5.85509688289806
AA7	UBA1777 sp900319835	23	0	0.96882898062342
AA7	UBA1777 sp900320465	1		0.04212299915754
AA7	UBA2856 sp900319065	1		0.04212299915754
AA7	UBA2882 sp900317505	1		0.04212299915754
AA7	UBA644 sp002299265	33	0	1.39005897219882
AA7	UBA7096 sp002492425	40	0	1.6849199663016
AA7	UBA738 sp003522945	1		0.04212299915754
AA7	Victivallis sp002998355	1		0.04212299915754
AA7	Zag1 sp001765415	1		0.04212299915754
CBM11	Fibrobacter_A intestinalis	4	0.577350269189626	100
CBM12	CAG-103 sp900317855	3	0	15
CBM12	CAG-170 sp003516765	1		5
CBM12	CAG-594 sp000434835	1		5
CBM12	CAG-83 sp003487665	2	0	10
CBM12	Enterococcus_B villorum	1		5
CBM12	Escherichia flexneri	1		5
CBM12	Eubacterium_H sp900314295	1		5
CBM12	Firm-11 sp001604105	2	0	10
CBM12	Lactobacillus amylovorus	1		5
CBM12	Marvinbryantia sp900066075	1		5
CBM12	Prevotella sp002251435	1		5
CBM12	Ruthenibacterium lactatiformans	1		5
CBM12	Solobacterium sp900290205	1		5
CBM12	Treponema_D porcinum	1		5
CBM12	UBA11524 sp000437595	1		5
CBM12		1		5
CBM13	14-2 sp001940225	1		0.0190150218672751
CBM13	992a sp001940245	1		0.0190150218672751
CBM13	Absiella innocuum	6	2.82842712474619	0.114090131203651
CBM13	Acetatifactor sp900066365	1		0.0190150218672751
CBM13	Acutalibacter sp000435395	47	0	0.893706027761932
CBM13	Agathobacter faecis	2	0	0.0380300437345503
CBM13	Agathobacter rectale	6	0.447213595499958	0.114090131203651
CBM13	Agathobacter sp000434275	11	0.316227766016838	0.209165240540027
CBM13	Agathobacter sp900317585	15	0	0.285225328009127
CBM13	Agathobaculum butyriciproducens	1		0.0190150218672751
CBM13	An172 sp002160515	1		0.0190150218672751
CBM13	Angelakisella sp003453215	1		0.0190150218672751
CBM13	Bacteroides fragilis	1		0.0190150218672751
CBM13	Bacteroides pyogenes	1		0.0190150218672751
CBM13	Bifidobacterium gallinarum	1		0.0190150218672751
CBM13	Bifidobacterium thermacidophilum	4	0	0.0760600874691006
CBM13	Blautia_A hydrogenotrophica	2	0	0.0380300437345503
CBM13	Blautia_A massiliensis	3	0	0.0570450656018254
CBM13	Blautia_A obeum	8	0	0.152120174938201
CBM13	Blautia_A sp000285855	3	0	0.0570450656018254
CBM13	Blautia_A sp900066165	14	0	0.266210306141852
CBM13	Blautia_A sp900066205	3	0	0.0570450656018254
CBM13	Blautia_A sp900066355	10	0.462910049886276	0.190150218672751
CBM13	Blautia_A wexlerae	72	0.118678165819385	1.36908157444381
CBM13	Butyricicoccus_A porcorum	131	0.214626457197225	2.49096786461304
CBM13	Butyricicoccus_A sp002395695	95	0	1.80642707739114
CBM13	Butyrivibrio fibrisolvens_C	1		0.0190150218672751
CBM13	C941 sp002476625	11	0	0.209165240540027
CBM13	C941 sp900321725	1		0.0190150218672751
CBM13	CAG-1000 sp000434555	1		0.0190150218672751
CBM13	CAG-103 sp000432375	1		0.0190150218672751
CBM13	CAG-103 sp900317855	3	0.707106781186548	0.0570450656018254
CBM13	CAG-110 sp002362145	2	0	0.0380300437345503
CBM13	CAG-110 sp002362625	1		0.0190150218672751
CBM13	CAG-110 sp002436765	1		0.0190150218672751
CBM13	CAG-110 sp002437585	1		0.0190150218672751
CBM13	CAG-110 sp002493965	1		0.0190150218672751
CBM13	CAG-110 sp003525905	93	0.755300419306289	1.76839703365659
CBM13	CAG-127 sp002404515	2		0.0380300437345503
CBM13	CAG-145 sp002320005	3	0	0.0570450656018254
CBM13	CAG-170 sp000432135	1		0.0190150218672751
CBM13	CAG-170 sp002298695	1		0.0190150218672751
CBM13	CAG-170 sp002404795	2	0	0.0380300437345503
CBM13	CAG-177 sp000431775	1		0.0190150218672751
CBM13	CAG-180 sp000432435	3	0.707106781186548	0.0570450656018254
CBM13	CAG-180 sp002490525	1		0.0190150218672751
CBM13	CAG-180 sp900315985	1		0.0190150218672751
CBM13	CAG-194 sp000432915	1		0.0190150218672751
CBM13	CAG-245 sp000434195	1		0.0190150218672751
CBM13	CAG-245 sp000435175	182	0.532403265777054	3.46073397984408
CBM13	CAG-269 sp000431335	44	0.505432670960188	0.836660962160106
CBM13	CAG-269 sp000437215	1		0.0190150218672751
CBM13	CAG-269 sp000438255	4	0.577350269189626	0.0760600874691006
CBM13	CAG-269 sp001915995	1		0.0190150218672751
CBM13	CAG-269 sp001916005	5	0.5	0.0950751093363757
CBM13	CAG-269 sp001916035	6	0.447213595499958	0.114090131203651
CBM13	CAG-269 sp001916055	103	0.548624958883474	1.95854725232934
CBM13	CAG-269 sp001916065	117	0.851321801760861	2.22475755847119
CBM13	CAG-269 sp003518755	7	0.577350269189626	0.133105153070926
CBM13	CAG-269 sp003525075	32	0.541602560309064	0.608480699752805
CBM13	CAG-273 sp000437855	4	0	0.0760600874691006
CBM13	CAG-273 sp000438355	1		0.0190150218672751
CBM13	CAG-273 sp003507395	7	0.957427107756338	0.133105153070926
CBM13	CAG-279 sp000437795	3	0.707106781186548	0.0570450656018254
CBM13	CAG-302 sp001916775	3	0	0.0570450656018254
CBM13	CAG-390 sp003523225	2	0	0.0380300437345503
CBM13	CAG-41 sp900066215	1		0.0190150218672751
CBM13	CAG-417 sp000432835	1		0.0190150218672751
CBM13	CAG-433 sp000433675	6	1	0.114090131203651
CBM13	CAG-448 sp000433415	1		0.0190150218672751
CBM13	CAG-45 sp002299665	2	0	0.0380300437345503
CBM13	CAG-45 sp900315735	1		0.0190150218672751
CBM13	CAG-451 sp000438295	1		0.0190150218672751
CBM13	CAG-452 sp000434035	5	0.5	0.0950751093363757
CBM13	CAG-460 sp000437315	1		0.0190150218672751
CBM13	CAG-460 sp000437355	2		0.0380300437345503
CBM13	CAG-465 sp000433135	1		0.0190150218672751
CBM13	CAG-465 sp000433755	2	0	0.0380300437345503
CBM13	CAG-484 sp900321895	2		0.0380300437345503
CBM13	CAG-485 sp000437495	2	0	0.0380300437345503
CBM13	CAG-485 sp001701295	3	0	0.0570450656018254
CBM13	CAG-485 sp002361155	28	0.271746488194703	0.532420612283704
CBM13	CAG-485 sp002361235	2	0	0.0380300437345503
CBM13	CAG-485 sp002491165	3	0.707106781186548	0.0570450656018254
CBM13	CAG-485 sp002493515	1		0.0190150218672751
CBM13	CAG-485 sp900321585	16	0.363136519601281	0.304240349876402
CBM13	CAG-488 sp000434055	2	0	0.0380300437345503
CBM13	CAG-492 sp000434335	7	1.5	0.133105153070926
CBM13	CAG-533 sp002438065	3	0	0.0570450656018254
CBM13	CAG-536 sp000434355	1		0.0190150218672751
CBM13	CAG-536 sp900314505	1		0.0190150218672751
CBM13	CAG-557 sp000435275	2	0	0.0380300437345503
CBM13	CAG-594 sp000434835	17	0.25	0.323255371743677
CBM13	CAG-603 sp900314525	1		0.0190150218672751
CBM13	CAG-605 sp000433255	1		0.0190150218672751
CBM13	CAG-605 sp000433475	2	0	0.0380300437345503
CBM13	CAG-710 sp000432595	1		0.0190150218672751
CBM13	CAG-724 sp003524145	5	0	0.0950751093363757
CBM13	CAG-791 sp000431495	2	0	0.0380300437345503
CBM13	CAG-791 sp002395235	2		0.0380300437345503
CBM13	CAG-791 sp900317555	1		0.0190150218672751
CBM13	CAG-793 sp002393975	1		0.0190150218672751
CBM13	CAG-81 sp900066535	1		0.0190150218672751
CBM13	CAG-83 sp000431575	2	0	0.0380300437345503
CBM13	CAG-83 sp000435975	1		0.0190150218672751
CBM13	CAG-83 sp001916855	2		0.0380300437345503
CBM13	CAG-83 sp003487665	3		0.0570450656018254
CBM13	CAG-83 sp003539495	1		0.0190150218672751
CBM13	CAG-83 sp900313295	1		0.0190150218672751
CBM13	CAG-841 sp000437375	2	0	0.0380300437345503
CBM13	CAG-873 sp001701165	30	0.185695338177052	0.570450656018254
CBM13	CAG-873 sp002493945	8	0	0.152120174938201
CBM13	CAG-877 sp000433455	2	0	0.0380300437345503
CBM13	CAG-878 sp000432255	1		0.0190150218672751
CBM13	CAG-882 sp003486385	1		0.0190150218672751
CBM13	CAG-914 sp000437895	2	0	0.0380300437345503
CBM13	CAG-964_A sp002493755	8	0	0.152120174938201
CBM13	Campylobacter lanienae	1		0.0190150218672751
CBM13	Catenibacterium mitsuokai	1		0.0190150218672751
CBM13	Clostridium disporicum	1		0.0190150218672751
CBM13	Clostridium sp000435835	17	0.42581531362632	0.323255371743677
CBM13	Clostridium_AI sp002297865	32	0.365148371670111	0.608480699752805
CBM13	Clostridium_E jeddahense	1		0.0190150218672751
CBM13	Clostridium_M clostridioforme	8	0.547722557505166	0.152120174938201
CBM13	Clostridium_P perfringens	3	0.707106781186548	0.0570450656018254
CBM13	Clostridium_P ventriculi	2	0	0.0380300437345503
CBM13	Clostridium_Q saccharolyticum	1		0.0190150218672751
CBM13	Clostridium_Q sp003024715	2	0	0.0380300437345503
CBM13	Collinsella aerofaciens_F	2		0.0380300437345503
CBM13	Collinsella bouchesdurhonensis	11	2.16794833886788	0.209165240540027
CBM13	Collinsella sp000763055	1		0.0190150218672751
CBM13	Collinsella sp002391315	12	0.5	0.228180262407302
CBM13	Coprococcus eutactus_A	1		0.0190150218672751
CBM13	Coprococcus_A catus	52	0.6076436202502	0.988781137098308
CBM13	Corynebacterium stationis	1		0.0190150218672751
CBM13	D5 sp900113995	1		0.0190150218672751
CBM13	Denitrobacterium detoxificans	1		0.0190150218672751
CBM13	Dorea formicigenerans	13	0.948683298050514	0.247195284274577
CBM13	Dorea longicatena	27	0.276887462097269	0.513405590416429
CBM13	Dorea scindens	4	0.577350269189626	0.0760600874691006
CBM13	Dorea sp000433215	4	0	0.0760600874691006
CBM13	Dorea sp900066765	18	0.341565025531987	0.342270393610953
CBM13	DTU089_A sp002440045	10	0	0.190150218672751
CBM13	Duodenibacillus sp002404465	1		0.0190150218672751
CBM13	Eisenbergiella massiliensis	1		0.0190150218672751
CBM13	Enterococcus faecalis	2	0	0.0380300437345503
CBM13	Enterococcus_B faecium_B	2		0.0380300437345503
CBM13	Enterococcus_B hirae	2	0	0.0380300437345503
CBM13	Enteroscipio rubneri	4	0.577350269189626	0.0760600874691006
CBM13	ER4 sp000765235	12	0.894427190999916	0.228180262407302
CBM13	ER4 sp003522105	4	0	0.0760600874691006
CBM13	ER4 sp900317525	2	0	0.0380300437345503
CBM13	Erysipelatoclostridium ramosum	3	0.707106781186548	0.0570450656018254
CBM13	Escherichia dysenteriae	2		0.0380300437345503
CBM13	Escherichia flexneri	8	0.516397779494322	0.152120174938201
CBM13	Eubacterium callanderi	20	0	0.380300437345503
CBM13	Eubacterium_A sp900321685	1		0.0190150218672751
CBM13	Eubacterium_E hallii	2	0	0.0380300437345503
CBM13	Eubacterium_E hallii_A	3	0	0.0570450656018254
CBM13	Eubacterium_E sp002161065	1		0.0190150218672751
CBM13	Eubacterium_F sp000434115	3	0	0.0570450656018254
CBM13	Eubacterium_F sp002431395	2	0	0.0380300437345503
CBM13	Eubacterium_F sp003491505	1		0.0190150218672751
CBM13	Eubacterium_G sp000435815	2		0.0380300437345503
CBM13	Eubacterium_H sp002394235	5	0	0.0950751093363757
CBM13	Eubacterium_H sp900314295	2	0	0.0380300437345503
CBM13	Eubacterium_H sp900317175	2	0	0.0380300437345503
CBM13	Eubacterium_I sp900066595	1		0.0190150218672751
CBM13	Eubacterium_R sp000434995	1		0.0190150218672751
CBM13	Eubacterium_R sp003526845	1		0.0190150218672751
CBM13	F23-B02 sp000431075	3	0	0.0570450656018254
CBM13	Faecalibacterium prausnitzii_A	3	0	0.0570450656018254
CBM13	Faecalibacterium prausnitzii_C	107	0.687091124982486	2.03460733979844
CBM13	Faecalibacterium prausnitzii_D	430	0.584584085839997	8.17645940292831
CBM13	Faecalibacterium prausnitzii_E	129	0.481924101768755	2.45293782087849
CBM13	Faecalibacterium prausnitzii_G	73	0.50253750187977	1.38809659631109
